"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"4864.2000000108965","{""Q0"":""47""}","survey-text","0","4869","0.0-0.0","47","","","","","","","","","","",""
"2058059.7999999882","","html-keyboard-response","1","2062937","0.0-1.0","47","Welcome to the experiment.","67","","","","","","","","",""
"7255.799999984447","","html-button-response","2","2070199","0.0-2.0","47","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"3878.3999999868684","","html-button-response","3","2074078","0.0-3.0","47","<p><img class=""stimulus left-rotate"" src=""images/target/building4.jpg""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"1438.7999999453314","","html-button-response","4","2075518","0.0-4.0","47","<p><img class=""stimulus"" src=""images/target/pexels-photo-1534411.jpeg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"10951.000000000931","","html-button-response","5","2086470","0.0-5.0","47","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"2334.7000000067055","","html-button-response","6","2088806","0.0-6.0-0.0","47","","","0","","","","","","","",""
"null","","html-keyboard-response","7","2088991","0.0-6.0-1.0","47","<p><img class= 'stimulus' src='images/baseline/valley 2.jpg'></img></p>","null","","1551454365540","","","","","","",""
"null","","html-keyboard-response","8","2089190","0.0-6.0-2.0","47","<p><img class= 'stimulus' src='images/baseline/field 1.jpg'></img></p>","null","","1551454365740","","","","","","",""
"null","","html-keyboard-response","9","2089391","0.0-6.0-3.0","47","<p><img class= 'stimulus' src='images/baseline/landscape11.jpg'></img></p>","null","","1551454365940","","","","","","",""
"null","","html-keyboard-response","10","2089592","0.0-6.0-4.0","47","<p><img class= 'stimulus' src='images/baseline/landscape33.jpg'></img></p>","null","","1551454366141","4","","","","","",""
"null","","html-keyboard-response","11","2089791","0.0-6.0-5.0","47","<p><img class= 'stimulus' src='images/baseline/road 1(1).jpg'></img></p>","null","","1551454366341","","","","","","",""
