"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"14192.600000009406","{""Q0"":""20""}","survey-text","0","14198","0.0-0.0","20","","","","","","","","","","",""
"3129250.699999975","","html-keyboard-response","1","3143456","0.0-1.0","20","Welcome to the experiment.","67","","","","","","","","",""
"56063.59999999404","","html-button-response","2","3199525","0.0-2.0","20","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"2766.1999999545515","","html-button-response","3","3202294","0.0-3.0","20","<p><img class=""stimulus left-rotate"" src=""images/target/lone-tree.png""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"1902.8000000398606","","html-button-response","4","3204198","0.0-4.0","20","<p><img class=""stimulus"" src=""images/target/coconut-3396945_640.jpg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"10167.100000020582","","html-button-response","5","3214366","0.0-5.0","20","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"64278.40000001015","","html-button-response","6","3278645","0.0-6.0-0.0","20","","","0","","","","","","","",""
"null","","html-keyboard-response","7","3278834","0.0-6.0-1.0","20","<p><img class= 'stimulus' src='images/baseline/03114v.jpg'></img></p>","null","","1550357602176","","","","","","",""
"null","","html-keyboard-response","8","3279035","0.0-6.0-2.0","20","<p><img class= 'stimulus' src='images/baseline/Desert_View_Indian_Wells.jpg'></img></p>","null","","1550357602375","","","","","","",""
"null","","html-keyboard-response","9","3279234","0.0-6.0-3.0","20","<p><img class= 'stimulus' src='images/baseline/03201v.jpg'></img></p>","null","","1550357602575","","","","","","",""
