"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"104734.19999999987","{""Q0"":""13""}","survey-text","0","104731","0.0-0.0","13","","","","","","","","","","",""
"3769812.1000000006","","html-keyboard-response","1","3874559","0.0-1.0","13","Welcome to the experiment.","67","","","","","","","","",""
"17333.89999999944","","html-button-response","2","3891900","0.0-2.0","13","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"2558.2999999998137","","html-button-response","3","3894458","0.0-3.0","13","<p><img class=""stimulus left-rotate"" src=""images/target/tree_1.jpg""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"2863.0999999996275","","html-button-response","4","3897322","0.0-4.0","13","<p><img class=""stimulus"" src=""images/target/petronas-towers-433081_1920.jpg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"11142.900000000838","","html-button-response","5","3908467","0.0-5.0","13","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"5166.700000000652","","html-button-response","6","3913635","0.0-6.0-0.0","13","","","0","","","","","","","",""
"null","","html-keyboard-response","7","3913809","0.0-6.0-1.0","13","<p><img class= 'stimulus' src='images/baseline/05280v.jpg'></img></p>","null","","1550005023294","","","","","","",""
"null","","html-keyboard-response","8","3914010","0.0-6.0-2.0","13","<p><img class= 'stimulus' src='images/baseline/Dirt 2.jpg'></img></p>","null","","1550005023493","","","","","","",""
"null","","html-keyboard-response","9","3914210","0.0-6.0-3.0","13","<p><img class= 'stimulus' src='images/baseline/Beach 8.jpg'></img></p>","null","","1550005023693","","","","","","",""
"null","","html-keyboard-response","10","3914411","0.0-6.0-4.0","13","<p><img class= 'stimulus' src='images/baseline/bird-flying-at-sunset.jpg'></img></p>","null","","1550005023893","4","","","","","",""
"null","","html-keyboard-response","11","3914609","0.0-6.0-5.0","13","<p><img class= 'stimulus' src='images/baseline/Aletschgletscher-Eggishorn.jpg'></img></p>","null","","1550005024094","","","","","","",""
"null","","html-keyboard-response","12","3914808","0.0-6.0-6.0","13","<p><img class= 'stimulus' src='images/baseline/farmhouse4.jpg'></img></p>","null","","1550005024294","6","","","","","",""
"null","","html-keyboard-response","13","3915010","0.0-6.0-7.0","13","<p><img class= 'stimulus' src='images/baseline/landscape14.jpg'></img></p>","null","","1550005024494","","","","","","",""
"null","","html-keyboard-response","14","3915210","0.0-6.0-8.0","13","<p><img class= 'stimulus left-rotate' src='images/target/cactus2.jpg'></img></p>","null","","1550005024694","8","","","","","",""
"null","","html-keyboard-response","15","3915410","0.0-6.0-9.0","13","<p><img class= 'stimulus' src='images/baseline/landscape39.jpg'></img></p>","null","","1550005024896","","","","","","",""
"null","","html-keyboard-response","16","3915609","0.0-6.0-10.0","13","<p><img class= 'stimulus' src='images/baseline/house2.jpg'></img></p>","null","","1550005025094","","","","","","",""
"null","","html-keyboard-response","17","3915810","0.0-6.0-11.0","13","<p><img class= 'stimulus' src='images/baseline/Paysage_karabagh_02.jpg'></img></p>","null","","1550005025296","","","","","","",""
"null","","html-keyboard-response","18","3916011","0.0-6.0-12.0","13","<p><img class= 'stimulus' src='images/baseline/05292v.jpg'></img></p>","null","","1550005025495","12","","","","","",""
"null","","html-keyboard-response","19","3916212","0.0-6.0-13.0","13","<p><img class= 'stimulus' src='images/baseline/05203v.jpg'></img></p>","null","","1550005025697","","","","","","",""
"null","","html-keyboard-response","20","3916412","0.0-6.0-14.0","13","<p><img class= 'stimulus' src='images/baseline/hills 3.jpg'></img></p>","null","","1550005025897","14","","","","","",""
"null","","html-keyboard-response","21","3916612","0.0-6.0-15.0","13","<p><img class= 'stimulus' src='images/baseline/river 1.jpg'></img></p>","null","","1550005026097","","","","","","",""
"null","","html-keyboard-response","22","3916811","0.0-6.0-16.0","13","<p><img class= 'stimulus' src='images/baseline/empire-state-building.jpg'></img></p>","null","","1550005026296","","","","","","",""
"null","","html-keyboard-response","23","3917028","0.0-6.0-17.0","13","<p><img class= 'stimulus' src='images/baseline/Road 1.jpg'></img></p>","null","","1550005026495","","","","","","",""
"7235.100000000093","","html-button-response","24","3925276","0.0-6.0-18.0","13","<div class = ""response_question"">WAS THE IMAGE ROTATED...</div>","","1","","","6","2","bas","left","practice","true"
"2613.5999999996275","","html-button-response","25","3927892","0.0-6.0-0.1","13","","","0","","","","","","","",""
"null","","html-keyboard-response","26","3928078","0.0-6.0-1.1","13","<p><img class= 'stimulus' src='images/baseline/cranes 1.jpg'></img></p>","null","","1550005037563","","","","","","",""
