"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"4338.199999998324","{""Q0"":""50""}","survey-text","0","4343","0.0-0.0","50","","","","","","","","","","",""
"3778577.900000033","","html-keyboard-response","1","3782938","0.0-1.0","50","Welcome to the experiment.","67","","","","","","","","",""
"25866.999999969266","","html-button-response","2","3808808","0.0-2.0","50","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"2750","","html-button-response","3","3811560","0.0-3.0","50","<p><img class=""stimulus left-rotate"" src=""images/target/landscape3.jpg""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"2502.7000000700355","","html-button-response","4","3814064","0.0-4.0","50","<p><img class=""stimulus"" src=""images/target/Tree-Landscape-Winter-Nature-Winter-Trees-Snow-2117951.jpg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"13207.19999994617","","html-button-response","5","3827267","0.0-5.0","50","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"10558.50000004284","","html-button-response","6","3837828","0.0-6.0-0.0","50","","","0","","","","","","","",""
"null","","html-keyboard-response","7","3838012","0.0-6.0-1.0","50","<p><img class= 'stimulus' src='images/baseline/Lake 9.jpg'></img></p>","null","","1551567237921","","","","","","",""
"null","","html-keyboard-response","8","3838212","0.0-6.0-2.0","50","<p><img class= 'stimulus' src='images/baseline/05145v.jpg'></img></p>","null","","1551567238121","","","","","","",""
"null","","html-keyboard-response","9","3838412","0.0-6.0-3.0","50","<p><img class= 'stimulus' src='images/baseline/Dock 1.jpg'></img></p>","null","","1551567238321","","","","","","",""
"null","","html-keyboard-response","10","3838612","0.0-6.0-4.0","50","<p><img class= 'stimulus' src='images/baseline/farmhouse7.jpg'></img></p>","null","","1551567238522","4","","","","","",""
"null","","html-keyboard-response","11","3838813","0.0-6.0-5.0","50","<p><img class= 'stimulus' src='images/baseline/Paysage_karabagh_02.jpg'></img></p>","null","","1551567238721","","","","","","",""
"null","","html-keyboard-response","12","3839013","0.0-6.0-6.0","50","<p><img class= 'stimulus' src='images/baseline/agriculture-cereal-clouds-175389.jpg'></img></p>","null","","1551567238922","6","","","","","",""
"null","","html-keyboard-response","13","3839213","0.0-6.0-7.0","50","<p><img class= 'stimulus' src='images/baseline/04229v.jpg'></img></p>","null","","1551567239122","","","","","","",""
"null","","html-keyboard-response","14","3839413","0.0-6.0-8.0","50","<p><img class= 'stimulus' src='images/target/tree-197536_640.jpg'></img></p>","null","","1551567239322","8","","","","","",""
"null","","html-keyboard-response","15","3839613","0.0-6.0-9.0","50","<p><img class= 'stimulus' src='images/baseline/landscape38.jpg'></img></p>","null","","1551567239522","","","","","","",""
"null","","html-keyboard-response","16","3839814","0.0-6.0-10.0","50","<p><img class= 'stimulus' src='images/baseline/Niinsaare_jarv.jpg'></img></p>","null","","1551567239722","","","","","","",""
"null","","html-keyboard-response","17","3840014","0.0-6.0-11.0","50","<p><img class= 'stimulus' src='images/baseline/Street 3.jpg'></img></p>","null","","1551567239924","","","","","","",""
"null","","html-keyboard-response","18","3840213","0.0-6.0-12.0","50","<p><img class= 'stimulus' src='images/baseline/pexels-photo-440731.jpeg'></img></p>","null","","1551567240124","12","","","","","",""
"null","","html-keyboard-response","19","3840415","0.0-6.0-13.0","50","<p><img class= 'stimulus' src='images/baseline/farmhouse11.jpg'></img></p>","null","","1551567240324","","","","","","",""
"null","","html-keyboard-response","20","3840614","0.0-6.0-14.0","50","<p><img class= 'stimulus' src='images/baseline/landscape2.jpg'></img></p>","null","","1551567240523","14","","","","","",""
"null","","html-keyboard-response","21","3840814","0.0-6.0-15.0","50","<p><img class= 'stimulus' src='images/baseline/cyrillic.jpg'></img></p>","null","","1551567240723","","","","","","",""
"null","","html-keyboard-response","22","3841014","0.0-6.0-16.0","50","<p><img class= 'stimulus' src='images/baseline/04010v.jpg'></img></p>","null","","1551567240923","","","","","","",""
"null","","html-keyboard-response","23","3841230","0.0-6.0-17.0","50","<p><img class= 'stimulus' src='images/baseline/field 4.jpg'></img></p>","null","","1551567241122","","","","","","",""
"10751.900000032037","","html-button-response","24","3852996","0.0-6.0-18.0","50","<div class = ""response_question"">WAS THE IMAGE ROTATED...</div>","","5","","","6","2","bas","right","practice","false"
"4637.400000006892","","html-button-response","25","3857635","0.0-6.0-0.1","50","","","0","","","","","","","",""
"null","","html-keyboard-response","26","3857813","0.0-6.0-1.1","50","<p><img class= 'stimulus' src='images/baseline/05186v.jpg'></img></p>","null","","1551567257722","","","","","","",""
"null","","html-keyboard-response","27","3858012","0.0-6.0-2.1","50","<p><img class= 'stimulus' src='images/baseline/farmhouse1.jpg'></img></p>","null","","1551567257922","","","","","","",""
"null","","html-keyboard-response","28","3858212","0.0-6.0-3.1","50","<p><img class= 'stimulus' src='images/baseline/pexels-photo-894312.jpeg'></img></p>","null","","1551567258122","","","","","","",""
"null","","html-keyboard-response","29","3858413","0.0-6.0-4.1","50","<p><img class= 'stimulus' src='images/baseline/landscape13.jpg'></img></p>","null","","1551567258322","4","","","","","",""
"null","","html-keyboard-response","30","3858612","0.0-6.0-5.1","50","<p><img class= 'stimulus' src='images/baseline/valley 2.jpg'></img></p>","null","","1551567258521","","","","","","",""
"null","","html-keyboard-response","31","3858812","0.0-6.0-6.1","50","<p><img class= 'stimulus' src='images/target/tree_2.jpg'></img></p>","null","","1551567258722","6","","","","","",""
"null","","html-keyboard-response","32","3859012","0.0-6.0-7.1","50","<p><img class= 'stimulus' src='images/baseline/pexels-photo-414491.jpeg'></img></p>","null","","1551567258922","","","","","","",""
"null","","html-keyboard-response","33","3859212","0.0-6.0-8.1","50","<p><img class= 'stimulus' src='images/baseline/pexels-photo-280222.jpeg'></img></p>","null","","1551567259122","8","","","","","",""
"null","","html-keyboard-response","34","3859413","0.0-6.0-9.1","50","<p><img class= 'stimulus' src='images/baseline/03041v.jpg'></img></p>","null","","1551567259322","","","","","","",""
"null","","html-keyboard-response","35","3859613","0.0-6.0-10.1","50","<p><img class= 'stimulus' src='images/baseline/Linden,_paysage.jpg'></img></p>","null","","1551567259521","","","","","","",""
"null","","html-keyboard-response","36","3859812","0.0-6.0-11.1","50","<p><img class= 'stimulus' src='images/baseline/Sunset 5.jpg'></img></p>","null","","1551567259722","","","","","","",""
"null","","html-keyboard-response","37","3860013","0.0-6.0-12.1","50","<p><img class= 'stimulus' src='images/baseline/landscape1.jpg'></img></p>","null","","1551567259921","12","","","","","",""
"null","","html-keyboard-response","38","3860213","0.0-6.0-13.1","50","<p><img class= 'stimulus' src='images/baseline/03056v.jpg'></img></p>","null","","1551567260122","","","","","","",""
"null","","html-keyboard-response","39","3860413","0.0-6.0-14.1","50","<p><img class= 'stimulus' src='images/baseline/lake3.jpg'></img></p>","null","","1551567260322","14","","","","","",""
"null","","html-keyboard-response","40","3860613","0.0-6.0-15.1","50","<p><img class= 'stimulus' src='images/baseline/02982v.jpg'></img></p>","null","","1551567260522","","","","","","",""
"null","","html-keyboard-response","41","3860813","0.0-6.0-16.1","50","<p><img class= 'stimulus' src='images/baseline/trees 23.jpg'></img></p>","null","","1551567260722","","","","","","",""
"null","","html-keyboard-response","42","3861030","0.0-6.0-17.1","50","<p><img class= 'stimulus' src='images/baseline/field 3.jpg'></img></p>","null","","1551567260923","","","","","","",""
"1210.800000000745","","html-button-response","43","3863244","0.0-6.0-18.1","50","<div class = ""response_question"">WAS THE IMAGE ROTATED...</div>","","3","","","4","2","bas","right","practice","true"
"1974.199999938719","","html-button-response","44","3865220","0.0-6.0-0.2","50","","","0","","","","","","","",""
"null","","html-keyboard-response","45","3865396","0.0-6.0-1.2","50","<p><img class= 'stimulus' src='images/baseline/pexels-photo-210617.jpeg'></img></p>","null","","1551567265306","","","","","","",""
"null","","html-keyboard-response","46","3865596","0.0-6.0-2.2","50","<p><img class= 'stimulus' src='images/baseline/landscape11.jpg'></img></p>","null","","1551567265505","","","","","","",""
"null","","html-keyboard-response","47","3865795","0.0-6.0-3.2","50","<p><img class= 'stimulus' src='images/baseline/Sunset 4.jpg'></img></p>","null","","1551567265705","","","","","","",""
"null","","html-keyboard-response","48","3865995","0.0-6.0-4.2","50","<p><img class= 'stimulus' src='images/baseline/town-square-in-wroclaw-1539098440MZy.jpg'></img></p>","null","","1551567265905","4","","","","","",""
"null","","html-keyboard-response","49","3866197","0.0-6.0-5.2","50","<p><img class= 'stimulus' src='images/baseline/04162v.jpg'></img></p>","null","","1551567266105","","","","","","",""
"null","","html-keyboard-response","50","3866396","0.0-6.0-6.2","50","<p><img class= 'stimulus' src='images/baseline/Street 5.jpg'></img></p>","null","","1551567266306","6","","","","","",""
"null","","html-keyboard-response","51","3866597","0.0-6.0-7.2","50","<p><img class= 'stimulus' src='images/baseline/02945v.jpg'></img></p>","null","","1551567266506","","","","","","",""
"null","","html-keyboard-response","52","3866797","0.0-6.0-8.2","50","<p><img class= 'stimulus' src='images/baseline/Nature 1.jpg'></img></p>","null","","1551567266706","8","","","","","",""
"null","","html-keyboard-response","53","3866998","0.0-6.0-9.2","50","<p><img class= 'stimulus' src='images/baseline/pexels-photo-427676.jpeg'></img></p>","null","","1551567266906","","","","","","",""
"null","","html-keyboard-response","54","3867197","0.0-6.0-10.2","50","<p><img class= 'stimulus' src='images/baseline/Street 4.jpg'></img></p>","null","","1551567267107","","","","","","",""
"null","","html-keyboard-response","55","3867397","0.0-6.0-11.2","50","<p><img class= 'stimulus' src='images/baseline/Road 1.jpg'></img></p>","null","","1551567267308","","","","","","",""
