"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"891625.4000000044","{""Q0"":""24""}","survey-text","0","891627","0.0-0.0","24","","","","","","","","","","",""
"615478.3000000025","","html-keyboard-response","1","1507118","0.0-1.0","24","Welcome to the experiment.","67","","","","","","","","",""
"21818.800000008196","","html-button-response","2","1528940","0.0-2.0","24","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"3158.100000000559","","html-button-response","3","1532100","0.0-3.0","24","<p><img class=""stimulus left-rotate"" src=""images/target/1937-single-tree-at-the-top-of-stone-mountain-pv.jpg""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"2846.799999999348","","html-button-response","4","1534948","0.0-4.0","24","<p><img class=""stimulus"" src=""images/target/tree spring.jpeg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"13967.10000000894","","html-button-response","5","1548916","0.0-5.0","24","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"4214.700000011362","","html-button-response","6","1553125","0.0-6.0-0.0","24","","","0","","","","","","","",""
"null","","html-keyboard-response","7","1553299","0.0-6.0-1.0","24","<p><img class= 'stimulus' src='images/baseline/05158v.jpg'></img></p>","null","","1550608886231","","","","","","",""
"null","","html-keyboard-response","8","1553501","0.0-6.0-2.0","24","<p><img class= 'stimulus' src='images/baseline/pexels-photo-221125.jpeg'></img></p>","null","","1550608886432","","","","","","",""
"null","","html-keyboard-response","9","1553701","0.0-6.0-3.0","24","<p><img class= 'stimulus' src='images/baseline/05242v.jpg'></img></p>","null","","1550608886632","","","","","","",""
"null","","html-keyboard-response","10","1553900","0.0-6.0-4.0","24","<p><img class= 'stimulus' src='images/baseline/Street 5.jpg'></img></p>","null","","1550608886832","4","","","","","",""
"null","","html-keyboard-response","11","1554101","0.0-6.0-5.0","24","<p><img class= 'stimulus' src='images/baseline/05264v.jpg'></img></p>","null","","1550608887032","","","","","","",""
"null","","html-keyboard-response","12","1554301","0.0-6.0-6.0","24","<p><img class= 'stimulus' src='images/baseline/04284v.jpg'></img></p>","null","","1550608887232","6","","","","","",""
"null","","html-keyboard-response","13","1554502","0.0-6.0-7.0","24","<p><img class= 'stimulus' src='images/baseline/meadow-with-mountain-in-background.jpg'></img></p>","null","","1550608887432","","","","","","",""
"null","","html-keyboard-response","14","1554700","0.0-6.0-8.0","24","<p><img class= 'stimulus' src='images/baseline/pexels-photo-534164.jpeg'></img></p>","null","","1550608887633","8","","","","","",""
"null","","html-keyboard-response","15","1554900","0.0-6.0-9.0","24","<p><img class= 'stimulus' src='images/baseline/04300v.jpg'></img></p>","null","","1550608887833","","","","","","",""
"null","","html-keyboard-response","16","1555100","0.0-6.0-10.0","24","<p><img class= 'stimulus' src='images/baseline/03148v.jpg'></img></p>","null","","1550608888032","","","","","","",""
"null","","html-keyboard-response","17","1555301","0.0-6.0-11.0","24","<p><img class= 'stimulus' src='images/baseline/house1.jpg'></img></p>","null","","1550608888232","","","","","","",""
"null","","html-keyboard-response","18","1555500","0.0-6.0-12.0","24","<p><img class= 'stimulus' src='images/baseline/field 2.jpg'></img></p>","null","","1550608888433","12","","","","","",""
"null","","html-keyboard-response","19","1555701","0.0-6.0-13.0","24","<p><img class= 'stimulus' src='images/baseline/4k-wallpaper-agriculture-clouds-842711.jpg'></img></p>","null","","1550608888632","","","","","","",""
"null","","html-keyboard-response","20","1555900","0.0-6.0-14.0","24","<p><img class= 'stimulus' src='images/target/building5.jpg'></img></p>","null","","1550608888833","14","","","","","",""
"null","","html-keyboard-response","21","1556101","0.0-6.0-15.0","24","<p><img class= 'stimulus' src='images/baseline/house11.jpg'></img></p>","null","","1550608889033","","","","","","",""
"null","","html-keyboard-response","22","1556301","0.0-6.0-16.0","24","<p><img class= 'stimulus' src='images/baseline/pexels-photo-259280.jpeg'></img></p>","null","","1550608889234","","","","","","",""
"null","","html-keyboard-response","23","1556518","0.0-6.0-17.0","24","<p><img class= 'stimulus' src='images/baseline/Street 3.jpg'></img></p>","null","","1550608889434","","","","","","",""
"18996.10000000382","","html-button-response","24","1576518","0.0-6.0-18.0","24","<div class = ""response_question"">WAS THE IMAGE ROTATED...</div>","","2","","","6","8","bas","right","practice","false"
"3701.1999999957625","","html-button-response","25","1580222","0.0-6.0-0.1","24","","","0","","","","","","","",""
"null","","html-keyboard-response","26","1580400","0.0-6.0-1.1","24","<p><img class= 'stimulus' src='images/baseline/landscape35.jpg'></img></p>","null","","1550608913333","","","","","","",""
"null","","html-keyboard-response","27","1580600","0.0-6.0-2.1","24","<p><img class= 'stimulus' src='images/baseline/sunset-over-the-lake.jpg'></img></p>","null","","1550608913532","","","","","","",""
"null","","html-keyboard-response","28","1580800","0.0-6.0-3.1","24","<p><img class= 'stimulus' src='images/baseline/red rocks from afar.jpg'></img></p>","null","","1550608913732","","","","","","",""
"null","","html-keyboard-response","29","1581000","0.0-6.0-4.1","24","<p><img class= 'stimulus' src='images/baseline/building8.jpg'></img></p>","null","","1550608913932","4","","","","","",""
"null","","html-keyboard-response","30","1581200","0.0-6.0-5.1","24","<p><img class= 'stimulus' src='images/baseline/Camping 10.jpg'></img></p>","null","","1550608914132","","","","","","",""
