"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"18302.400000000034","{""Q0"":""32""}","survey-text","0","18307","0.0-0.0","32","","","","","","","","","","",""
"2296094.5000000005","","html-keyboard-response","1","2314411","0.0-1.0","32","Welcome to the experiment.","67","","","","","","","","",""
"18514.900000000373","","html-button-response","2","2332930","0.0-2.0","32","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"4533.999999999534","","html-button-response","3","2337466","0.0-3.0","32","<p><img class=""stimulus left-rotate"" src=""images/target/building15.jpg""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"1774.7999999998137","","html-button-response","4","2339242","0.0-4.0","32","<p><img class=""stimulus"" src=""images/target/9525-a-lonely-single-tree-in-a-field-pv.jpg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"12598.999999999534","","html-button-response","5","2351842","0.0-5.0","32","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"5773.299999999814","","html-button-response","6","2357617","0.0-6.0-0.0","32","","","0","","","","","","","",""
"null","","html-keyboard-response","7","2357791","0.0-6.0-1.0","32","<p><img class= 'stimulus' src='images/baseline/pexels-photo-1054289.jpeg'></img></p>","null","","1550932951851","","","","","","",""
"null","","html-keyboard-response","8","2357992","0.0-6.0-2.0","32","<p><img class= 'stimulus' src='images/baseline/lookout_tower.jpg'></img></p>","null","","1550932952051","","","","","","",""
"null","","html-keyboard-response","9","2358192","0.0-6.0-3.0","32","<p><img class= 'stimulus' src='images/baseline/Lake 14.jpg'></img></p>","null","","1550932952251","","","","","","",""
"null","","html-keyboard-response","10","2358393","0.0-6.0-4.0","32","<p><img class= 'stimulus' src='images/baseline/landscape8.jpg'></img></p>","null","","1550932952452","4","","","","","",""
"null","","html-keyboard-response","11","2358593","0.0-6.0-5.0","32","<p><img class= 'stimulus' src='images/baseline/03114v.jpg'></img></p>","null","","1550932952652","","","","","","",""
"null","","html-keyboard-response","12","2358793","0.0-6.0-6.0","32","<p><img class= 'stimulus' src='images/baseline/Sunset 3.jpg'></img></p>","null","","1550932952852","6","","","","","",""
"null","","html-keyboard-response","13","2358992","0.0-6.0-7.0","32","<p><img class= 'stimulus' src='images/baseline/Lake 15.jpg'></img></p>","null","","1550932953051","","","","","","",""
"null","","html-keyboard-response","14","2359195","0.0-6.0-8.0","32","<p><img class= 'stimulus' src='images/target/building2.jpg'></img></p>","null","","1550932953253","8","","","","","",""
"null","","html-keyboard-response","15","2359395","0.0-6.0-9.0","32","<p><img class= 'stimulus' src='images/baseline/04021v.jpg'></img></p>","null","","1550932953453","","","","","","",""
"null","","html-keyboard-response","16","2359594","0.0-6.0-10.0","32","<p><img class= 'stimulus' src='images/baseline/Beach 2.jpg'></img></p>","null","","1550932953652","","","","","","",""
"null","","html-keyboard-response","17","2359795","0.0-6.0-11.0","32","<p><img class= 'stimulus' src='images/baseline/lone-old-cottonwood-tree.jpg'></img></p>","null","","1550932953853","","","","","","",""
"null","","html-keyboard-response","18","2359995","0.0-6.0-12.0","32","<p><img class= 'stimulus' src='images/baseline/05161v.jpg'></img></p>","null","","1550932954053","12","","","","","",""
"null","","html-keyboard-response","19","2360195","0.0-6.0-13.0","32","<p><img class= 'stimulus' src='images/baseline/Kocherbaumwald-01.jpg'></img></p>","null","","1550932954253","","","","","","",""
"null","","html-keyboard-response","20","2360395","0.0-6.0-14.0","32","<p><img class= 'stimulus' src='images/baseline/02960v.jpg'></img></p>","null","","1550932954453","14","","","","","",""
"null","","html-keyboard-response","21","2360595","0.0-6.0-15.0","32","<p><img class= 'stimulus' src='images/baseline/red rocks from afar.jpg'></img></p>","null","","1550932954652","","","","","","",""
"null","","html-keyboard-response","22","2360795","0.0-6.0-16.0","32","<p><img class= 'stimulus' src='images/baseline/architecture-956332_1280.jpg'></img></p>","null","","1550932954853","","","","","","",""
"null","","html-keyboard-response","23","2361011","0.0-6.0-17.0","32","<p><img class= 'stimulus' src='images/baseline/02947v.jpg'></img></p>","null","","1550932955052","","","","","","",""
