"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","key_press","button_pressed","stim_onset","sequence_position","distractor_position","target_lag","distractor_type","target_orientation","phase","correct"
"14560.200000000805","{""Q0"":""01""}","survey-text","0","14565","0.0-0.0","01","","","","","","","","","","",""
"2536283.6000000006","","html-keyboard-response","1","2550857","0.0-1.0","01","Welcome to the experiment.","67","","","","","","","","",""
"42248.19999999972","","html-button-response","2","2593112","0.0-2.0","01","<p>Several images will be presented sequentially.        Each image will only be on the screen for about 100 milliseconds.</p>        <p> One of the images may be rotated 90 degrees right or left.        Watch for this image and remember if it is rotated right or left.</p>               <p>Images of people and animals will appear, and sometimes they will be unpleasant.        These will never be the rotated target image.</p>","","0","","","","","","","",""
"2966.2999999998137","","html-button-response","3","2596079","0.0-3.0","01","<p><img class=""stimulus left-rotate"" src=""images/target/dreifaltigkeitskirche_sandhausen_837699.jpg""></img></p><p>This is an example of an image rotated to the left.</p>","","0","","","","","","","",""
"1718.699999999255","","html-button-response","4","2597798","0.0-4.0","01","<p><img class=""stimulus"" src=""images/target/italy-building-1206128_1280.jpg""></img></p><p>This is an example of an image rotated to the right.</p>","","0","","","","","","","",""
"12671.099999999627","","html-button-response","5","2610469","0.0-5.0","01","<p>We will now begin a short practice session.</p>         <p>A + symbol will appear in the middle of the screen. Please fix your gaze on the center of the +, and then click the mouse button to begin the image sequence.</p>         <p>Please avoid blinking or eye movements while the images are on the screen.</p>        <p>The image sequence will start relatively slow. After a few sequences, it will speed up.</p>","","0","","","","","","","",""
"4230.4000000003725","","html-button-response","6","2614701","0.0-6.0-0.0","01","","","0","","","","","","","",""
"null","","html-keyboard-response","7","2614886","0.0-6.0-1.0","01","<p><img class= 'stimulus' src='images/baseline/99_-_Machu_Picchu_-_Juin_2009.edit3.jpg'></img></p>","null","","1549475059459","","","","","","",""
"null","","html-keyboard-response","8","2615087","0.0-6.0-2.0","01","<p><img class= 'stimulus' src='images/baseline/Skyscraper 1.jpg'></img></p>","null","","1549475059659","","","","","","",""
"null","","html-keyboard-response","9","2615286","0.0-6.0-3.0","01","<p><img class= 'stimulus' src='images/baseline/05264v.jpg'></img></p>","null","","1549475059859","","","","","","",""
